Nome da conta;Número da conta;Nome do veículo;Número do veículo;Total de dias da operação;Data inicial da operação;Data final da operação;Total de dias;Distância percorrida;Por dia;Hodômetro inicial;Hodômetro final;Velocidade máxima;Velocidade média;Velocidade média em movimento;Litros consumidos;Consumo médio do veículo;Movimento;Faixa verde;Marcha lenta excessiva;Ignição ligada;Percentual de tempo de condução sem chuva;Percentual de tempo de condução na chuva;Condução sem chuva;Condução na chuva;Movimento médio diário;Quantidade de violações - Aceleração brusca;Quantidade de violações - Banguela;Quantidade de violações - Freadas bruscas;Quantidade de violações - Marcha lenta excessiva;Quantidade de violações - Partida a frio;Quantidade de violações - Violação de faixa verde;Quantidade de violações - Violação de RPM;Quantidade de violações - Violação de velocidade;Quantidade de violações - Violação de velocidade na chuva;Tempo total - Aceleração brusca;Tempo total - Banguela;Tempo total - Freadas bruscas;Tempo total - Marcha lenta excessiva;Tempo total - Partida a frio;Tempo total - Violação de faixa verde;Tempo total - Violação de RPM;Tempo total - Violação de velocidade;Tempo total - Violação de velocidade na chuva;
Prime;268497701;3218 - RYM0I75;271849;25;04/05/2025;02/06/2025;31;2.953,60;118,14;190.572,10;193.525,70;99,00;46,86;67,25;1.277,00;2,31;43:55:21;43:10:04;08:12:43;63:01:29;98,89;1,11;43:26:04;00:29:17;01:45:25;9;0;1;51;19;93;0;1;1;00:00:18;00:00:00;00:00:02;08:12:43;00:04:46;00:45:17;00:00:00;00:00:20;00:00:22;
Prime;268497701;3220 - RYM1A45;278557;31;04/05/2025;03/06/2025;31;7.932,20;255,88;178.303,30;186.235,50;99,00;50,55;65,03;2.643,50;3,00;121:58:51;120:24:15;10:15:36;156:55:21;97,00;3,00;118:19:26;03:39:25;03:56:06;2;0;1;69;36;187;0;3;86;00:00:04;00:00:00;00:00:02;10:15:36;00:09:24;01:34:36;00:00:00;00:00:58;01:01:52;
Prime;268497701;3222 - RYM0J65;261253;30;05/05/2025;03/06/2025;31;5.332,70;177,76;166.683,50;172.016,20;95,00;40,63;61,28;1.965,50;2,71;87:01:27;85:21:42;19:00:41;131:15:55;99,90;0,10;86:56:09;00:05:18;02:54:03;7;0;1;97;21;208;0;0;2;00:00:14;00:00:00;00:00:02;19:00:41;00:04:59;01:39:45;00:00:00;00:00:00;00:00:55;
Prime;268497701;3224 - RYM0J05;269793;31;04/05/2025;03/06/2025;31;9.419,70;303,86;200.331,90;209.751,60;94,00;49,65;65,18;3.365,50;2,80;144:30:33;137:59:20;05:06:26;189:42:50;97,43;2,57;140:47:49;03:42:44;04:39:42;0;0;2;37;44;675;0;2;115;00:00:00;00:00:00;00:00:04;05:06:26;00:11:17;06:31:13;00:00:00;00:00:33;01:24:27;
Prime;268497701;3226 - RYM0H95;261298;29;04/05/2025;03/06/2025;31;7.728,50;266,50;171.981,50;179.710,10;96,00;51,12;63,78;3.178,00;2,43;121:10:56;120:53:19;01:03:52;151:11:31;98,58;1,42;119:27:44;01:43:12;04:10:43;2;0;5;9;33;42;0;0;59;00:00:05;00:00:00;00:00:11;01:03:52;00:08:12;00:17:37;00:00:00;00:00:00;00:37:03;
Prime;268497701;3228 - RYM0H35;267268;26;04/05/2025;03/06/2025;31;4.643,40;178,59;147.924,50;152.567,90;100,00;17,98;64,30;1.945,50;2,39;72:12:59;67:46:24;49:21:06;258:15:01;98,38;1,62;71:02:53;01:10:06;02:46:39;0;0;2;199;11;394;0;173;55;00:00:00;00:00:00;00:00:04;49:21:06;00:02:34;04:26:35;00:00:00;02:05:51;00:44:00;
Prime;268497701;3230 - RYM0G45;261278;26;04/05/2025;31/05/2025;31;8.300,70;319,26;188.501,90;196.802,60;104,00;57,47;74,94;2.960,50;2,80;110:45:55;106:44:48;04:45:00;144:25:53;99,80;0,20;110:32:57;00:12:58;04:15:37;1;0;4;26;56;452;0;54;5;00:00:02;00:00:00;00:00:09;04:45:00;00:13:04;04:01:07;00:00:00;00:18:03;00:01:46;
Prime;268497701;3232 - RYM0F95;277057;30;04/05/2025;03/06/2025;31;7.341,30;244,71;154.139,60;161.480,90;93,00;42,90;54,77;2.686,50;2,73;134:01:40;133:19:30;10:53:05;171:07:41;98,70;1,30;132:17:24;01:44:16;04:28:03;3;0;3;44;23;97;0;0;60;00:00:06;00:00:00;00:00:06;10:53:05;00:07:01;00:42:10;00:00:00;00:00:00;01:37:27;
Prime;268497701;3234 - RYM0F35;261502;31;04/05/2025;03/06/2025;31;6.331,40;204,24;200.545,70;206.877,10;97,00;53,01;72,67;2.201,50;2,88;87:07:40;84:49:39;14:45:03;119:26:48;100,00;0,00;87:07:40;00:00:00;02:48:38;1;0;1;75;23;310;0;2;0;00:00:02;00:00:00;00:00:02;14:45:03;00:06:45;02:18:01;00:00:00;00:00:34;00:00:00;
Prime;268497701;3236 - RYR7E46;261332;31;04/05/2025;03/06/2025;31;8.810,20;284,20;144.632,40;153.442,60;94,00;58,10;69,68;3.630,10;2,43;126:25:59;125:47:22;03:11:19;151:38:35;98,35;1,65;124:21:03;02:04:56;04:04:43;1;0;8;12;28;88;0;1;78;00:00:32;00:00:00;00:00:18;03:11:19;00:06:54;00:38:37;00:00:00;00:00:18;01:00:29;
Prime;268497701;3238 - RYR7E16;378393;30;04/05/2025;03/06/2025;31;6.127,01;204,23;164.772,79;170.899,80;100,00;57,76;71,46;2.601,70;2,36;85:44:46;82:38:36;09:45:13;106:04:51;98,49;1,51;84:27:05;01:17:41;02:51:30;5;0;0;64;8;277;0;9;42;00:00:10;00:00:00;00:00:00;09:45:13;00:02:18;03:06:10;00:00:00;00:03:06;00:34:56;
Prime;268497701;3240 - RYR7D86;265312;26;04/05/2025;02/06/2025;31;6.709,50;258,06;165.267,20;171.976,70;96,00;12,24;66,83;2.919,10;2,30;100:23:41;97:55:54;09:52:05;548:03:50;100,00;0,00;100:23:41;00:00:00;03:51:41;42;0;3;30;34;305;0;3;0;00:01:25;00:00:00;00:00:06;09:52:05;00:06:01;02:27:47;00:00:00;00:00:56;00:00:00;
Prime;268497701;3242 - RYR6F26;261246;31;04/05/2025;03/06/2025;31;10.677,00;344,42;172.857,70;183.534,80;93,00;54,51;66,76;3.867,50;2,76;159:55:32;159:22:37;08:33:34;195:51:25;98,83;1,17;158:03:32;01:52:00;05:09:32;8;0;1;50;19;70;0;0;46;00:00:16;00:00:00;00:00:02;08:33:34;00:04:32;00:32:55;00:00:00;00:00:00;00:26:38;
Prime;268497701;3244 - RYR7D26;348481;18;05/05/2025;03/06/2025;31;5.420,20;301,12;156.303,50;161.723,70;115,00;17,59;70,86;2.084,30;2,60;76:29:42;75:29:59;01:52:36;308:09:43;99,53;0,47;76:08:14;00:21:28;04:14:59;4;0;4;5;19;108;0;8;1;00:00:08;00:00:00;00:00:10;01:52:36;00:05:33;00:59:43;00:00:00;00:08:59;00:01:11;
Prime;268497701;3246 - RYT1C96;360794;30;04/05/2025;03/06/2025;31;4.658,80;155,29;172.239,10;176.897,90;96,00;40,71;58,42;2.058,10;2,26;79:44:50;79:08:13;07:27:31;114:26:35;99,55;0,45;79:23:31;00:21:19;02:39:30;1;0;3;72;18;72;0;0;7;00:00:02;00:00:00;00:00:06;07:27:31;00:04:51;00:36:37;00:00:00;00:00:00;00:02:49;
Prime;268497701;3248 - RYT1C46;271724;31;04/05/2025;03/06/2025;31;10.018,20;323,17;199.323,50;209.341,70;100,00;56,97;70,72;3.969,30;2,52;141:39:20;140:35:01;10:32:50;175:50:15;98,43;1,57;139:25:43;02:13:37;04:34:10;47;0;3;73;27;148;0;30;97;00:01:38;00:00:00;00:00:08;10:32:50;00:06:56;01:04:19;00:00:00;00:11:39;01:24:23;
Prime;268497701;3250 - RYT1C66;376416;23;06/05/2025;03/06/2025;31;4.934,61;214,55;143.512,29;148.446,90;97,00;37,30;61,58;2.151,00;2,29;80:07:42;78:58:15;19:35:59;132:16:58;94,85;5,15;76:00:04;04:07:38;03:29:02;24;0;0;131;18;137;0;5;128;00:00:49;00:00:00;00:00:00;19:35:59;00:05:43;01:09:27;00:00:00;00:01:10;02:07:50;
Prime;268497701;3252 - RYS4B16;370766;31;04/05/2025;03/06/2025;31;7.382,20;238,14;188.357,40;195.739,60;101,00;53,87;65,78;2.833,10;2,61;112:13:43;111:55:02;07:08:46;137:02:39;99,91;0,09;112:07:24;00:06:19;03:37:13;11;0;6;43;8;40;0;4;2;00:00:23;00:00:00;00:00:13;07:08:46;00:02:10;00:18:41;00:00:00;00:01:16;00:00:38;
Prime;268497701;3254 - RYS4B66;261426;31;04/05/2025;03/06/2025;31;10.705,30;345,33;165.063,40;175.768,70;98,00;32,50;67,84;4.353,80;2,46;157:47:31;156:44:54;07:38:03;329:21:06;97,82;2,18;154:21:20;03:26:11;05:05:24;0;0;0;57;29;116;0;3;79;00:00:00;00:00:00;00:00:00;07:38:03;00:08:28;01:02:37;00:00:00;00:00:55;00:49:11;
Prime;268497701;3256 - SWI7E35;261287;30;04/05/2025;03/06/2025;31;9.604,20;320,14;154.320,20;163.924,40;97,00;50,05;65,78;4.103,00;2,34;145:59:54;139:29:14;15:22:59;191:54:12;99,20;0,80;144:49:53;01:10:01;04:52:00;0;0;2;90;24;790;1;2;48;00:00:00;00:00:00;00:00:04;15:22:59;00:06:16;06:30:40;00:00:14;00:00:36;00:33:54;
Prime;268497701;3258 - SVF0C27;261251;31;04/05/2025;03/06/2025;31;9.124,50;294,34;136.880,70;146.005,20;93,00;56,59;64,33;3.299,50;2,77;141:50:01;138:45:24;03:38:57;161:14:28;97,98;2,02;138:57:44;02:52:17;04:34:31;1;0;0;29;32;368;0;0;108;00:00:02;00:00:00;00:00:00;03:38:57;00:07:54;03:04:37;00:00:00;00:00:00;01:05:42;
Prime;268497701;3260 - SWX2A90;261394;29;06/05/2025;03/06/2025;31;12.301,21;424,18;155.895,29;168.196,50;94,00;59,66;68,93;4.541,50;2,71;178:27:02;176:48:01;01:55:03;206:11:17;99,44;0,56;177:26:34;01:00:28;06:09:12;3;0;3;17;28;236;13;1;14;00:00:06;00:00:00;00:00:06;01:55:03;00:06:02;01:39:01;00:03:38;00:00:25;00:06:04;
Prime;268497701;3262 - SVY8H48;271709;28;04/05/2025;03/06/2025;31;9.363,70;334,42;144.256,00;153.619,70;101,00;55,41;68,82;3.525,50;2,66;136:03:18;127:26:17;11:15:05;169:00:09;99,24;0,76;135:00:52;01:02:26;04:51:33;0;0;13;53;26;842;10;47;27;00:00:00;00:00:00;00:00:31;11:15:05;00:05:42;08:37:01;00:02:27;00:18:03;00:53:24;
Prime;268497701;3264 - STI8B00;261484;30;04/05/2025;03/06/2025;31;0,40;0,01;134.416,00;142.118,00;10,00;0,00;4,00;1,00;0,40;00:06:00;00:06:00;00:00:00;207:17:38;100,00;0,00;00:06:00;00:00:00;00:00:12;0;0;0;0;1;0;0;0;0;00:00:00;00:00:00;00:00:00;00:00:00;00:00:14;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;3266 - FYO6H53;261377;27;04/05/2025;03/06/2025;31;8.866,10;328,37;138.906,40;147.779,00;95,00;36,20;40,08;3.163,50;2,80;221:11:56;219:22:20;03:28:24;244:56:04;99,21;0,79;219:27:13;01:44:43;08:11:33;0;0;0;24;47;159;0;5;58;00:00:00;00:00:00;00:00:00;03:28:24;00:10:45;01:49:36;00:00:00;00:01:43;00:37:13;
Prime;268497701;3268 - STS2E98;360220;30;04/05/2025;03/06/2025;31;2.900,90;96,70;139.019,50;141.920,40;94,00;46,14;63,19;1.352,50;2,14;45:54:31;45:47:25;12:27:56;62:52:16;99,72;0,28;45:46:51;00:07:40;01:31:49;1;0;2;62;6;17;1;0;1;00:00:02;00:00:00;00:00:06;12:27:56;00:01:10;00:07:06;00:00:15;00:00:00;00:00:21;
Prime;268497701;3270 - SUS5C72;261220;31;04/05/2025;03/06/2025;31;7.562,70;243,96;118.413,40;125.976,10;103,00;36,14;65,22;2.919,00;2,59;115:57:20;110:59:11;07:53:14;209:15:28;99,70;0,30;115:36:39;00:20:41;03:44:26;0;0;6;46;44;547;2;85;28;00:00:00;00:00:00;00:00:15;07:53:14;00:12:11;04:58:09;00:00:39;00:28:15;00:16:59;
Prime;268497701;3272 - STA2J61;367217;31;04/05/2025;03/06/2025;31;6.591,61;212,63;132.540,29;139.131,90;94,00;49,84;62,40;2.070,00;3,18;105:38:02;105:37:37;01:36:19;132:15:32;99,57;0,43;105:10:56;00:27:06;03:24:27;0;0;0;15;3;2;0;0;12;00:00:00;00:00:00;00:00:00;01:36:19;00:01:01;00:00:25;00:00:00;00:00:00;00:04:50;
Prime;268497701;3274 - SUJ6H64;369974;31;04/05/2025;03/06/2025;31;8.566,70;276,35;142.838,50;151.405,20;98,00;45,12;67,46;2.949,00;2,90;126:59:03;125:37:53;32:43:06;189:51:49;99,45;0,55;126:16:49;00:42:14;04:05:47;2;0;0;109;32;169;0;2;19;00:00:04;00:00:00;00:00:00;32:43:06;00:07:28;01:21:10;00:00:00;00:00:35;00:11:24;
Prime;268497701;3276 - SUD5B58;264050;30;04/05/2025;03/06/2025;31;5.706,90;190,23;141.470,60;147.177,50;95,00;50,59;67,33;2.031,00;2,81;84:45:34;82:10:31;08:01:48;112:48:27;99,84;0,16;84:37:39;00:07:55;02:49:31;1;0;0;46;26;356;0;0;1;00:00:02;00:00:00;00:00:00;08:01:48;00:06:13;02:35:03;00:00:00;00:00:00;00:00:27;
Prime;268497701;3278 - SVP3D91;271491;31;04/05/2025;03/06/2025;31;7.350,80;237,12;144.711,40;152.062,20;96,00;35,89;62,89;2.816,50;2,61;116:53:29;115:14:53;08:05:56;204:47:15;97,12;2,88;113:31:42;03:21:47;03:46:14;1;0;4;54;72;214;1;0;83;00:00:02;00:00:00;00:00:08;08:05:56;00:19:03;01:38:36;00:00:12;00:00:00;00:51:17;
Prime;268497701;3280 - SVV3C99;261231;28;04/05/2025;03/06/2025;31;10.336,40;369,16;132.320,50;142.656,90;93,00;47,46;69,05;3.634,50;2,84;149:41:12;148:08:52;03:37:53;217:46:43;96,66;3,34;144:41:13;04:59:59;05:20:45;7;0;1;27;16;186;0;0;149;00:00:15;00:00:00;00:00:02;03:37:53;00:04:38;01:32:20;00:00:00;00:00:00;04:54:32;
Prime;268497701;3282 - STG0J37;364055;31;04/05/2025;03/06/2025;31;0,80;0,03;129.177,40;131.411,50;33,00;0,01;5,28;1,50;0,53;00:09:05;00:09:05;00:00:00;109:01:56;100,00;0,00;00:09:05;00:00:00;00:00:18;0;0;0;0;0;0;0;0;0;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;3284 - SSS3J92;360397;31;04/05/2025;03/06/2025;31;7.358,90;237,38;172.293,50;179.652,40;92,00;54,20;66,37;2.736,50;2,69;110:53:06;108:36:30;02:12:17;135:47:07;98,18;1,82;108:52:12;02:00:54;03:34:37;1;0;0;21;37;263;0;0;55;00:00:02;00:00:00;00:00:00;02:12:17;00:08:41;02:16:36;00:00:00;00:00:00;00:27:28;
Prime;268497701;3286 - SUP8B63;261201;29;04/05/2025;03/06/2025;31;7.798,00;268,90;147.292,20;155.090,20;101,00;50,02;73,43;2.661,50;2,93;106:12:09;95:07:59;21:32:21;155:53:12;92,85;7,15;98:36:23;07:35:46;03:39:44;9;0;2;67;15;790;0;6;102;00:00:18;00:00:00;00:00:05;21:32:21;00:03:44;11:04:10;00:00:00;00:02:10;06:36:53;
Prime;268497701;3288 - SVA2C48;261223;27;04/05/2025;03/06/2025;31;7.661,80;283,77;165.402,20;173.064,00;97,00;58,92;68,52;2.475,50;3,10;111:49:31;111:24:12;01:03:06;130:01:58;97,09;2,91;108:34:14;03:15:17;04:08:30;2;0;6;10;43;50;12;1;15;00:00:04;00:00:00;00:00:13;01:03:06;00:10:18;00:25:19;00:02:42;00:00:19;00:04:31;
Prime;268497701;3290 - SUM2D29;271772;31;04/05/2025;03/06/2025;31;7.935,21;255,97;150.176,29;158.111,50;93,00;47,98;62,98;2.485,50;3,19;125:59:33;125:27:53;07:48:37;165:24:05;99,35;0,65;125:10:33;00:49:00;04:03:51;2;0;0;48;42;69;0;0;17;00:00:04;00:00:00;00:00:00;07:48:37;00:12:17;00:31:40;00:00:00;00:00:00;00:09:52;
Prime;268497701;3292 - STZ1B85;271607;31;04/05/2025;03/06/2025;31;7.159,20;230,94;175.320,80;182.480,00;96,00;47,04;59,05;2.690,00;2,66;121:14:19;119:37:29;07:23:42;152:12:24;99,83;0,17;121:02:12;00:12:07;03:54:39;0;0;0;45;37;223;1;0;2;00:00:00;00:00:00;00:00:00;07:23:42;00:10:46;01:36:50;00:00:13;00:00:00;00:00:36;
Prime;268497701;3294 - SWY2C62;268137;30;04/05/2025;03/06/2025;31;7.144,30;238,14;134.615,10;141.759,40;100,00;49,98;62,10;2.564,50;2,79;115:02:30;114:16:12;07:10:57;142:56:39;99,37;0,63;114:19:21;00:43:09;03:50:05;0;0;3;46;32;112;0;0;17;00:00:00;00:00:00;00:00:06;07:10:57;00:07:44;00:46:18;00:00:00;00:00:00;00:06:48;
Prime;268497701;3296 - SWO9A80;271596;31;04/05/2025;03/06/2025;31;10.024,80;323,38;134.107,70;144.132,50;95,00;52,69;66,35;3.697,00;2,71;151:05:44;148:20:26;09:20:57;190:15:37;98,40;1,60;148:40:49;02:24:55;04:52:27;5;0;6;72;22;399;0;0;66;00:00:10;00:00:00;00:00:14;09:20:57;00:06:37;02:45:18;00:00:00;00:00:00;00:47:36;
Prime;268497701;3298 - SWC1A03;272894;31;04/05/2025;03/06/2025;31;13.179,90;425,16;128.022,50;141.202,40;100,00;49,93;64,53;4.549,00;2,90;204:15:02;201:28:12;06:22:36;263:57:27;97,87;2,13;199:53:37;04:21:25;06:35:19;5;0;3;53;48;318;0;6;99;00:00:11;00:00:00;00:00:07;06:22:36;00:13:00;02:46:50;00:00:00;00:01:49;01:31:00;
Prime;268497701;3300 - SVI8D82;271704;27;04/05/2025;03/06/2025;31;7.861,00;291,15;147.354,60;155.358,10;103,00;43,74;59,00;2.943,00;2,67;133:13:40;132:09:54;08:48:18;179:43:02;98,49;1,51;131:12:57;02:00:43;04:56:04;4;0;0;68;48;131;0;8;35;00:00:08;00:00:00;00:00:00;08:48:18;00:12:31;01:03:46;00:00:00;00:02:58;00:22:06;
Prime;268497701;3302 - STT7H54;271386;31;04/05/2025;03/06/2025;31;7.821,00;252,29;138.193,90;146.014,90;99,00;48,97;63,42;2.844,50;2,75;123:18:46;122:56:58;09:17:41;159:43:17;99,70;0,30;122:56:31;00:22:15;03:58:40;2;0;5;39;38;53;0;1;35;00:00:04;00:00:00;00:00:13;09:17:41;00:10:23;00:21:48;00:00:00;00:00:20;00:15:51;
Prime;268497701;3304 - STY3F15;261372;29;04/05/2025;03/06/2025;31;8.472,21;292,15;138.078,29;146.550,50;101,00;53,99;65,24;3.500,50;2,42;129:52:06;125:03:07;03:09:29;156:55:32;97,66;2,34;126:50:02;03:02:04;04:28:42;2;0;1;26;29;615;0;29;120;00:00:04;00:00:00;00:00:02;03:09:29;00:08:32;04:48:59;00:00:00;00:10:22;01:23:26;
Prime;268497701;3306 - STN7J55;261524;29;04/05/2025;03/06/2025;31;4.892,60;168,71;104.766,10;109.658,70;96,00;43,54;63,70;1.598,00;3,06;76:48:42;76:32:35;09:13:41;112:21:45;94,83;5,17;72:50:37;03:58:05;02:38:55;0;0;1;53;15;39;1;0;7;00:00:00;00:00:00;00:00:02;09:13:41;00:05:10;00:16:07;00:00:11;00:00:00;00:03:29;
Prime;268497701;3308 - STM2I81;271343;31;04/05/2025;03/06/2025;31;12.623,30;407,20;137.563,50;150.236,10;98,00;75,71;204,60;4.678,00;2,70;61:41:53;58:17:18;02:35:52;166:43:44;97,37;2,63;60:04:28;01:37:25;01:59:25;2;0;4;21;28;342;0;7;87;00:00:04;00:00:00;00:00:10;02:35:52;00:06:15;03:24:35;00:00:00;00:02:13;01:05:54;
Prime;268497701;3310 - SVG4H30;272869;30;04/05/2025;02/06/2025;31;6.060,90;202,03;116.882,10;122.943,00;95,00;52,75;67,96;2.047,50;2,96;89:10:54;87:50:42;08:28:32;114:53:19;92,86;7,14;82:48:43;06:22:11;02:58:22;2;0;0;60;21;166;1;5;4;00:00:04;00:00:00;00:00:00;08:28:32;00:05:08;01:20:12;00:00:16;00:01:27;00:01:36;
Prime;268497701;3312 - SVQ6C86;270058;31;04/05/2025;03/06/2025;31;9.435,40;304,37;138.810,00;148.245,40;97,00;52,17;63,02;3.376,00;2,79;149:42:38;148:03:47;12:09:07;180:52:00;99,17;0,83;148:28:05;01:14:33;04:49:46;1;0;2;70;6;218;1;0;27;00:00:02;00:00:00;00:00:05;12:09:07;00:02:09;01:38:51;00:00:11;00:00:00;00:12:37;
Prime;268497701;3314 - FXP7F42;271396;31;04/05/2025;03/06/2025;31;6.610,89;213,25;139.008,40;145.619,29;97,00;51,00;68,13;2.448,50;2,70;97:01:52;92:13:04;11:28:01;129:37:28;97,80;2,20;94:54:04;02:07:48;03:07:48;3;0;0;61;19;468;0;4;94;00:00:06;00:00:00;00:00:00;11:28:01;00:05:23;04:48:48;00:00:00;00:01:22;00:56:40;
Prime;268497701;3316 - RYW5F78;272203;13;04/05/2025;03/06/2025;31;7.841,20;603,17;155.022,70;162.863,90;97,00;15,67;68,29;3.369,50;2,33;114:49:49;113:55:39;05:01:02;500:24:28;98,27;1,73;112:50:46;01:59:03;08:49:59;20;0;5;36;33;81;0;4;44;00:00:40;00:00:00;00:00:10;05:01:02;00:06:55;00:54:10;00:00:00;00:01:16;00:23:52;
Prime;268497701;3318 - RYW5F48;272091;31;04/05/2025;03/06/2025;31;10.012,91;323,00;133.644,29;143.657,20;92,00;53,09;67,89;4.039,30;2,48;147:29:42;146:12:42;17:22:35;188:35:39;99,49;0,51;146:44:30;00:45:12;04:45:28;1;0;0;55;13;107;0;0;24;00:00:02;00:00:00;00:00:00;17:22:35;00:04:12;01:17:00;00:00:00;00:00:00;00:21:22;
Prime;268497701;3320 - RYW5G08;271661;30;05/05/2025;03/06/2025;31;9.468,20;315,61;27.403,40;6.832,20;99,00;49,49;52,49;0,00;0,00;180:23:17;180:23:17;00:00:00;191:17:49;98,90;1,10;178:23:46;01:59:31;06:00:47;87;0;10;0;0;0;0;12;76;00:02:56;00:00:00;00:00:20;00:00:00;00:00:00;00:00:00;00:00:00;00:04:10;00:54:14;
Prime;268497701;3322 - RYW5F28;272212;31;04/05/2025;03/06/2025;31;9.975,80;321,80;163.315,70;173.291,50;101,00;49,29;64,83;3.826,30;2,61;153:52:56;152:32:49;15:27:53;202:23:12;100,00;0,00;153:52:56;00:00:00;04:57:50;23;0;4;101;16;155;1;6;0;00:00:46;00:00:00;00:00:09;15:27:53;00:04:27;01:20:07;00:00:13;00:02:16;00:00:00;
Prime;268497701;3324 - RYW5G48;272178;31;04/05/2025;03/06/2025;31;12.295,00;396,61;159.806,60;172.101,70;96,00;54,09;58,49;4.881,20;2,52;210:11:27;206:07:12;05:32:41;227:19:37;97,56;2,44;205:04:07;05:07:20;06:46:49;45;0;4;29;25;409;5;1;134;00:01:32;00:00:00;00:00:08;05:32:41;00:05:35;04:04:15;00:01:36;00:00:23;01:11:15;
Prime;268497701;3326 - RYW5F98;271929;26;05/05/2025;02/06/2025;31;5.650,60;217,33;136.551,60;142.202,20;108,00;27,32;32,95;2.156,90;2,62;171:29:38;171:18:00;11:55:34;206:50:03;99,03;0,97;169:49:47;01:39:51;06:35:45;8;0;0;64;19;26;0;1;6;00:00:17;00:00:00;00:00:00;11:55:34;00:04:54;00:11:38;00:00:00;00:01:04;00:03:18;
Prime;268497701;3328 - RYW5G18;272206;30;05/05/2025;03/06/2025;31;20,20;0,67;122.240,80;122.261,00;83,00;0,57;28,27;137,30;0,15;00:42:52;00:42:52;32:35:58;35:15:24;100,00;0,00;00:42:52;00:00:00;00:01:26;1;0;0;69;2;0;0;0;0;00:00:02;00:00:00;00:00:00;32:35:58;00:00:33;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;3330 - RYW5E98;272840;29;05/05/2025;03/06/2025;31;8.550,40;294,84;139.505,00;148.055,40;94,00;54,35;66,10;3.464,10;2,47;129:21:52;128:22:21;05:30:17;157:19:41;95,02;4,98;122:55:19;06:26:33;04:27:39;4;0;4;43;21;121;0;0;39;00:00:08;00:00:00;00:00:08;05:30:17;00:06:50;00:59:31;00:00:00;00:00:00;00:25:59;
Prime;268497701;3332 - RYG6F99;272071;25;04/05/2025;03/06/2025;31;7.517,50;300,70;131.843,20;139.360,70;93,00;50,70;66,79;2.632,00;2,86;112:32:47;111:57:55;06:39:57;148:15:57;98,44;1,56;110:47:34;01:45:13;04:30:07;0;0;2;54;28;86;0;0;45;00:00:00;00:00:00;00:00:06;06:39:57;00:06:54;00:34:52;00:00:00;00:00:00;00:19:57;
Prime;268497701;3334 - RYG6G89;272169;24;05/05/2025;03/06/2025;31;6.300,70;262,53;141.565,10;147.866,20;98,00;57,19;70,38;2.366,50;2,66;89:31:30;81:31:05;03:53:17;110:10:47;96,30;3,70;86:12:57;03:18:33;03:43:49;3;0;9;31;17;734;0;0;91;00:00:06;00:00:00;00:00:19;03:53:17;00:05:02;08:00:25;00:00:00;00:00:00;01:00:49;
Prime;268497701;3336 - RYG9D29;271601;24;04/05/2025;31/05/2025;31;10.282,89;428,45;126.347,90;136.630,79;95,00;51,53;57,85;3.210,00;3,20;177:44:42;177:41:47;03:06:22;199:32:09;99,24;0,76;176:23:24;01:21:18;07:24:22;0;0;0;26;25;6;0;0;19;00:00:00;00:00:00;00:00:00;03:06:22;00:08:18;00:02:55;00:00:00;00:00:00;00:08:07;
Prime;268497701;3338 - RYG6J09;272209;30;04/05/2025;03/06/2025;31;6.863,89;228,80;139.043,90;145.907,79;100,00;51,17;65,04;2.483,50;2,76;105:32:25;104:24:32;08:38:05;134:07:42;98,91;1,09;104:23:10;01:09:15;03:31:05;2;0;1;45;18;133;0;7;21;00:00:04;00:00:00;00:00:02;08:38:05;00:06:02;01:07:53;00:00:00;00:02:10;00:08:08;
Prime;268497701;3340 - RYG7B99;270229;26;04/05/2025;03/06/2025;31;5.925,59;227,91;149.949,20;155.874,79;97,00;42,32;62,41;2.419,50;2,45;94:56:45;94:15:29;09:17:50;140:01:46;92,98;7,02;88:17:03;06:39:42;03:39:06;1;0;1;44;64;96;1;1;185;00:00:02;00:00:00;00:00:03;09:17:50;00:17:24;00:41:16;00:00:12;00:00:20;01:53:02;
Prime;268497701;3342 - RYH0G19;272072;31;04/05/2025;03/06/2025;31;9.204,78;296,93;150.225,90;159.919,20;100,00;49,41;68,37;3.192,00;2,88;134:37:34;134:04:26;05:07:34;186:16:47;95,36;4,64;128:22:31;06:15:03;04:20:34;2;0;1;28;39;77;0;1;120;00:00:04;00:00:00;00:00:03;05:07:34;00:09:58;00:33:08;00:00:00;00:00:21;01:08:51;
Prime;268497701;3344 - RYH0E69;272210;31;04/05/2025;03/06/2025;31;7.648,60;246,73;140.047,60;147.696,20;95,00;32,31;52,72;2.652,00;2,88;145:04:18;143:44:43;08:41:37;236:44:12;99,22;0,78;143:56:07;01:08:11;04:40:47;0;0;1;66;35;173;0;1;11;00:00:00;00:00:00;00:00:02;08:41:37;00:08:57;01:19:35;00:00:00;00:00:22;00:05:32;
Prime;268497701;3346 - RYH0H49;272095;30;04/05/2025;03/06/2025;31;11.439,70;381,32;162.847,60;174.287,30;99,00;55,39;71,82;4.740,50;2,41;159:16:37;157:01:15;19:47:29;206:32:32;96,36;3,64;153:28:34;05:48:03;05:18:33;1;0;14;109;23;316;0;52;196;00:00:02;00:00:00;00:00:32;19:47:29;00:05:51;02:15:22;00:00:00;00:17:46;03:06:40;
